resp_fMRI.keys, resp_fMRI.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrialRanked, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, k_val, designDir, total_time_limit, date, expName, frameRate, finish_screen_end_response.keys, finish_screen_end_response.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrialRanked, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, k_val, designDir, total_time_limit, date, expName, frameRate
, , , , , , , , , , 0, -1, -1, 0, 2000, 11, R, 0, 0.01333521432163324, 0.01333521432163324, , 2.98665053433, 52.37499999999994, 52.377999999999986, , 25, 30, 1, , 9, 25.79788418664911, 1, 2, 1, 1.44109322202, 51, Why show competence?,  Pass the time., 3, 52.37399999999997, 52.37499999999994, 0, 10, 10, 10, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 11, R, 0, 0.01333521432163324, 0.01333521432163324, , 2.98665053433, 52.37499999999994, 52.377999999999986, , 25, 30, 1, , 9, 25.79788418664911, 1, 2, 1, 1.44109322202, 51, Why show competence?,  Pass the time., 3, 52.37399999999997, 52.37499999999994, 0, 10, 10, 10, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 12, L, 0, 0.01333521432163324, 0.01333521432163324, , 6.16969085889, 52.37899999999996, 52.37999999999994, , 25, 30, 1, , 6, 22.197884186649116, 1, 2, 1, 1.38207873579, 56, Why make a purchase?,  Satisfy a need., 3, 52.377999999999986, 52.377999999999986, 0, 11, 11, 11, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 12, L, 0, 0.01333521432163324, 0.01333521432163324, , 6.16969085889, 52.37899999999996, 52.37999999999994, , 25, 30, 1, , 6, 22.197884186649116, 1, 2, 1, 1.38207873579, 56, Why make a purchase?,  Satisfy a need., 3, 52.377999999999986, 52.377999999999986, 0, 11, 11, 11, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 13, L, 0, 0.01333521432163324, 0.01333521432163324, , 2.25863226609, 52.38299999999998, 52.38399999999996, , 25, 30, 1, , 3, 18.59788418664912, 1, 2, 1, 1.70777407382, 43, How to avoid boredom?,  Entertain oneself., 6, 52.380999999999915, 52.380999999999915, 0, 12, 12, 12, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 13, L, 0, 0.01333521432163324, 0.01333521432163324, , 2.25863226609, 52.38299999999998, 52.38399999999996, , 25, 30, 1, , 3, 18.59788418664912, 1, 2, 1, 1.70777407382, 43, How to avoid boredom?,  Entertain oneself., 6, 52.380999999999915, 52.380999999999915, 0, 12, 12, 12, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 14, L, 0, 0.01333521432163324, 0.01333521432163324, , 1.13415733088, 52.38599999999991, 52.387, , 25, 30, 1, , 1, 16.197884186649116, 1, 2, 1, 1.6640462716, 34, How to show intellect?,  Share ideas., 6, 52.384999999999934, 52.38599999999991, 0, 13, 13, 13, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 14, L, 0, 0.01333521432163324, 0.01333521432163324, , 1.13415733088, 52.38599999999991, 52.387, , 25, 30, 1, , 1, 16.197884186649116, 1, 2, 1, 1.6640462716, 34, How to show intellect?,  Share ideas., 6, 52.384999999999934, 52.38599999999991, 0, 13, 13, 13, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 15, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.97987210788, 52.38999999999993, 52.390999999999906, , 25, 30, 1, , 4, 19.797884186649128, 1, 2, 1, 2.05024370543, 1, Why crack eggs?,  Make breakfast., 1, 52.38799999999998, 52.38899999999995, 0, 14, 14, 14, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 15, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.97987210788, 52.38999999999993, 52.390999999999906, , 25, 30, 1, , 4, 19.797884186649128, 1, 2, 1, 2.05024370543, 1, Why crack eggs?,  Make breakfast., 1, 52.38799999999998, 52.38899999999995, 0, 14, 14, 14, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 16, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.64768287314, 52.39299999999997, 52.39299999999997, , 25, 30, 1, , 2, 17.397884186649105, 1, 2, 1, 3.29126674453, 18, Why lift a glass?,  Drink wine., 1, 52.390999999999906, 52.390999999999906, 0, 15, 15, 15, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 16, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.64768287314, 52.39299999999997, 52.39299999999997, , 25, 30, 1, , 2, 17.397884186649105, 1, 2, 1, 3.29126674453, 18, Why lift a glass?,  Drink wine., 1, 52.390999999999906, 52.390999999999906, 0, 15, 15, 15, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 17, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.13500511285, 52.39399999999995, 52.394999999999925, , 25, 30, 1, , 5, 20.997884186649113, 1, 2, 1, 4.10877815929, 30, How to save money?,  Clip coupons., 5, 52.39399999999995, 52.39399999999995, 0, 16, 16, 16, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 17, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.13500511285, 52.39399999999995, 52.394999999999925, , 25, 30, 1, , 5, 20.997884186649113, 1, 2, 1, 4.10877815929, 30, How to save money?,  Clip coupons., 5, 52.39399999999995, 52.39399999999995, 0, 16, 16, 16, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 18, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.6917724932, 52.39699999999999, 52.39799999999997, , 25, 30, 1, , 6, 22.197884186649116, 1, 2, 1, 1.81744363077, 54, How to consume alcohol?,  Drink wine., 5, 52.3959999999999, 52.3959999999999, 0, 17, 17, 17, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 18, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.6917724932, 52.39699999999999, 52.39799999999997, , 25, 30, 1, , 6, 22.197884186649116, 1, 2, 1, 1.81744363077, 54, How to consume alcohol?,  Drink wine., 5, 52.3959999999999, 52.3959999999999, 0, 17, 17, 17, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 19, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.42354126609, 52.398999999999944, 52.39999999999992, , 25, 30, 1, , 1, 16.197884186649116, 1, 2, 1, 4.72112228045, 35, Why clip coupons?,  Save money., 2, 52.39799999999997, 52.398999999999944, 0, 18, 18, 18, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 19, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.42354126609, 52.398999999999944, 52.39999999999992, , 25, 30, 1, , 1, 16.197884186649116, 1, 2, 1, 4.72112228045, 35, Why clip coupons?,  Save money., 2, 52.39799999999997, 52.398999999999944, 0, 18, 18, 18, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 20, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.80093890586, 52.40199999999999, 52.40299999999996, , 25, 30, 1, , 9, 25.79788418664911, 1, 2, 1, 1.85390636829, 41, Why consume caffeine?,  Stay alert., 2, 52.4009999999999, 52.40199999999999, 0, 19, 19, 19, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 20, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.80093890586, 52.40199999999999, 52.40299999999996, , 25, 30, 1, , 9, 25.79788418664911, 1, 2, 1, 1.85390636829, 41, Why consume caffeine?,  Stay alert., 2, 52.4009999999999, 52.40199999999999, 0, 19, 19, 19, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 21, R, 0, 0.01333521432163324, 0.01333521432163324, , 2.29997725004, 52.404999999999916, 52.40699999999998, , 25, 30, 1, , 7, 23.39788418664912, 1, 2, 1, 1.05704887964, 22, Why finish a job?,  Feel productive., 3, 52.40299999999996, 52.40399999999994, 0, 20, 20, 20, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 21, R, 0, 0.01333521432163324, 0.01333521432163324, , 2.29997725004, 52.404999999999916, 52.40699999999998, , 25, 30, 1, , 7, 23.39788418664912, 1, 2, 1, 1.05704887964, 22, Why finish a job?,  Feel productive., 3, 52.40299999999996, 52.40399999999994, 0, 20, 20, 20, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 22, L, 0, 0.01333521432163324, 0.01333521432163324, , 1.38610725092, 52.40799999999996, 52.408999999999935, , 25, 30, 1, , 3, 18.59788418664912, 1, 2, 1, 1.59503639826, 8, Why contact a friend?,  Feel connected., 3, 52.40699999999998, 52.40799999999996, 0, 21, 21, 21, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 22, L, 0, 0.01333521432163324, 0.01333521432163324, , 1.38610725092, 52.40799999999996, 52.408999999999935, , 25, 30, 1, , 3, 18.59788418664912, 1, 2, 1, 1.59503639826, 8, Why contact a friend?,  Feel connected., 3, 52.40699999999998, 52.40799999999996, 0, 21, 21, 21, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 23, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.18166416721, 52.40999999999991, 52.41199999999998, , 25, 30, 1, , 4, 19.797884186649128, 1, 2, 1, 1.02547624368, 38, How to give applause?,  Clap hands., 4, 52.408999999999935, 52.40999999999991, 0, 22, 22, 22, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 23, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.18166416721, 52.40999999999991, 52.41199999999998, , 25, 30, 1, , 4, 19.797884186649128, 1, 2, 1, 1.02547624368, 38, How to give applause?,  Clap hands., 4, 52.408999999999935, 52.40999999999991, 0, 22, 22, 22, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 24, L, 0, 0.01333521432163324, 0.01333521432163324, , 1.51472681456, 52.41499999999991, 52.41499999999991, , 25, 30, 1, , 8, 24.597884186649107, 1, 2, 1, 1.31239503221, 57, How to make breakfast?,  Crack eggs., 4, 52.41199999999998, 52.41399999999993, 0, 23, 23, 23, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 24, L, 0, 0.01333521432163324, 0.01333521432163324, , 1.51472681456, 52.41499999999991, 52.41499999999991, , 25, 30, 1, , 8, 24.597884186649107, 1, 2, 1, 1.31239503221, 57, How to make breakfast?,  Crack eggs., 4, 52.41199999999998, 52.41399999999993, 0, 23, 23, 23, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 25, L, 0, 0.01333521432163324, 0.01333521432163324, , 1.35273373153, 52.41699999999997, 52.41799999999995, , 25, 30, 1, , 5, 20.997884186649113, 1, 2, 1, 1.05146847467, 59, How to participate in class?,  Raise a hand., 4, 52.416, 52.41699999999997, 0, 24, 24, 24, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 25, L, 0, 0.01333521432163324, 0.01333521432163324, , 1.35273373153, 52.41699999999997, 52.41799999999995, , 25, 30, 1, , 5, 20.997884186649113, 1, 2, 1, 1.05146847467, 59, How to participate in class?,  Raise a hand., 4, 52.416, 52.41699999999997, 0, 24, 24, 24, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 26, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.19255493421, 52.42099999999999, 52.42099999999999, , 25, 30, 1, , 2, 17.397884186649105, 1, 2, 1, 1.02473107565, 0, How to give a lecture?,  Brush ones hair., 4, 52.41799999999995, 52.418999999999926, 0, 25, 25, 25, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2000, 26, R, 0, 0.01333521432163324, 0.01333521432163324, , 1.19255493421, 52.42099999999999, 52.42099999999999, , 25, 30, 1, , 2, 17.397884186649105, 1, 2, 1, 1.02473107565, 0, How to give a lecture?,  Brush ones hair., 4, 52.41799999999995, 52.418999999999926, 0, 25, 25, 25, 2000, 2, 1, 0.01, fmri_v320180222085601, 60, Thu Feb 22 2018 13:53:27 GMT-0800 (PST), stroop, 60
