resp_fMRI.keys, resp_fMRI.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrialRanked, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, k_val, designDir, total_time_limit, date, expName, frameRate, finish_screen_end_response.keys, finish_screen_end_response.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrialRanked, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, k_val, designDir, total_time_limit, date, expName, frameRate
, , , , , , , , , , 0, -1, -1, 0, 2001, 11, 1, 0, 0.01, 0.01, , 1.64434957419, 51.429, 51.434, , 25, 30, 1, , 5, 26, 1, 3, 2, 1.09766808752, 25, Why open a browser?,  Write an email., 2, 51.423, 51.42399999999998, 0, 10, 10, 10, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 11, 1, 0, 0.01, 0.01, , 1.64434957419, 51.429, 51.434, , 25, 30, 1, , 5, 26, 1, 3, 2, 1.09766808752, 25, Why open a browser?,  Write an email., 2, 51.423, 51.42399999999998, 0, 10, 10, 10, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 12, 1, 0, 0.01, 0.01, , 1.01001200374, 51.43899999999999, 51.44199999999998, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 1.12717461659, 5, Why watch television?,  Show competence., 2, 51.43599999999998, 51.43699999999998, 0, 11, 11, 11, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 12, 1, 0, 0.01, 0.01, , 1.01001200374, 51.43899999999999, 51.44199999999998, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 1.12717461659, 5, Why watch television?,  Show competence., 2, 51.43599999999998, 51.43699999999998, 0, 11, 11, 11, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 13, 2, 0, 0.01, 0.01, , 2.34633863528, 51.44499999999999, 51.447, , 25, 30, 1, , 4, 24.8, 1, 3, 2, 1.74520203893, 15, Why wash ones hands?,  Kill germs., 1, 51.442999999999984, 51.44399999999999, 0, 12, 12, 12, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 13, 2, 0, 0.01, 0.01, , 2.34633863528, 51.44499999999999, 51.447, , 25, 30, 1, , 4, 24.8, 1, 3, 2, 1.74520203893, 15, Why wash ones hands?,  Kill germs., 1, 51.442999999999984, 51.44399999999999, 0, 12, 12, 12, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 14, 1, 0, 0.01, 0.01, , 1.69391035962, 51.448999999999984, 51.458999999999975, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 3.52229912452, 31, Why lift a glass?,  Drink wine., 1, 51.44799999999998, 51.44799999999998, 0, 13, 13, 13, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 14, 1, 0, 0.01, 0.01, , 1.69391035962, 51.448999999999984, 51.458999999999975, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 3.52229912452, 31, Why lift a glass?,  Drink wine., 1, 51.44799999999998, 51.44799999999998, 0, 13, 13, 13, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 15, 1, 0, 0.01, 0.01, , 3.67700688624, 51.46599999999998, 51.46799999999999, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 3.94071431728, 48, Why make a purchase?,  Satisfy a need., 3, 51.45999999999998, 51.460999999999984, 0, 14, 14, 14, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 15, 1, 0, 0.01, 0.01, , 3.67700688624, 51.46599999999998, 51.46799999999999, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 3.94071431728, 48, Why make a purchase?,  Satisfy a need., 3, 51.45999999999998, 51.460999999999984, 0, 14, 14, 14, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 16, 2, 0, 0.01, 0.01, , 2.92468411878, 51.470999999999975, 51.47199999999998, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 1.21730512239, 24, Why show competence?,  Pass the time., 3, 51.468999999999994, 51.468999999999994, 0, 15, 15, 15, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 16, 2, 0, 0.01, 0.01, , 2.92468411878, 51.470999999999975, 51.47199999999998, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 1.21730512239, 24, Why show competence?,  Pass the time., 3, 51.468999999999994, 51.468999999999994, 0, 15, 15, 15, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 17, 1, 0.0020000000000095497, 0.01, 0.01, , 2.16483815881, 51.49199999999999, 51.498999999999995, , 25, 30, 1, , 6, 27.200000000000003, 1, 3, 2, 2.07936600464, 39, How to prepare meals?,  Follow recipes., 4, 51.472999999999985, 51.474999999999994, 0, 16, 16, 16, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 17, 1, 0.0020000000000095497, 0.01, 0.01, , 2.16483815881, 51.49199999999999, 51.498999999999995, , 25, 30, 1, , 6, 27.200000000000003, 1, 3, 2, 2.07936600464, 39, How to prepare meals?,  Follow recipes., 4, 51.472999999999985, 51.474999999999994, 0, 16, 16, 16, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 18, 2, 0.0010000000000047748, 0.01, 0.01, , 2.60315962356, 51.50399999999999, 51.50699999999998, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 2.97003912971, 56, How to consume caffeine?,  Press buttons., 4, 51.50199999999998, 51.50199999999998, 0, 17, 17, 17, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 18, 2, 0.0010000000000047748, 0.01, 0.01, , 2.60315962356, 51.50399999999999, 51.50699999999998, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 2.97003912971, 56, How to consume caffeine?,  Press buttons., 4, 51.50199999999998, 51.50199999999998, 0, 17, 17, 17, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 19, 1, 0, 0.01, 0.01, , 1.23515146454, 51.510999999999996, 51.512, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 2.61936005489, 4, How to make a purchase?,  Go shopping., 5, 51.50799999999998, 51.50799999999998, 0, 18, 18, 18, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 19, 1, 0, 0.01, 0.01, , 1.23515146454, 51.510999999999996, 51.512, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 2.61936005489, 4, How to make a purchase?,  Go shopping., 5, 51.50799999999998, 51.50799999999998, 0, 18, 18, 18, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 20, 2, 0, 0.01, 0.01, , 1.17831796448, 51.52799999999999, 51.542, , 25, 30, 1, , 8, 29.600000000000005, 1, 3, 2, 2.06698711401, 50, How to show appreciation?,  Give applause., 5, 51.51299999999998, 51.52599999999998, 0, 19, 19, 19, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 20, 2, 0, 0.01, 0.01, , 1.17831796448, 51.52799999999999, 51.542, , 25, 30, 1, , 8, 29.600000000000005, 1, 3, 2, 2.06698711401, 50, How to show appreciation?,  Give applause., 5, 51.51299999999998, 51.52599999999998, 0, 19, 19, 19, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 21, 2, 0, 0.01, 0.01, , 2.18662483903, 51.578, 51.593999999999994, , 25, 30, 1, , 7, 28.400000000000023, 1, 3, 2, 1.73858654054, 27, How to show cleanliness?,  Write an email., 6, 51.54899999999998, 51.55099999999999, 0, 20, 20, 20, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 21, 2, 0, 0.01, 0.01, , 2.18662483903, 51.578, 51.593999999999994, , 25, 30, 1, , 7, 28.400000000000023, 1, 3, 2, 1.73858654054, 27, How to show cleanliness?,  Write an email., 6, 51.54899999999998, 51.55099999999999, 0, 20, 20, 20, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 22, 2, 0, 0.01, 0.01, , 1.03354950642, 51.61499999999998, 51.61699999999999, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 1.48229626595, 30, How to show humility?,  Build muscles., 6, 51.605999999999995, 51.611999999999995, 0, 21, 21, 21, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 22, 2, 0, 0.01, 0.01, , 1.03354950642, 51.61499999999998, 51.61699999999999, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 1.48229626595, 30, How to show humility?,  Build muscles., 6, 51.605999999999995, 51.611999999999995, 0, 21, 21, 21, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 23, 1, 0, 0.01, 0.01, , 1.06580981929, 51.621999999999986, 51.625999999999976, , 25, 30, 1, , 5, 26, 1, 3, 2, 2.16124550098, 59, Why go shopping?,  Make a purchase., 2, 51.617999999999995, 51.619, 0, 22, 22, 22, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 23, 1, 0, 0.01, 0.01, , 1.06580981929, 51.621999999999986, 51.625999999999976, , 25, 30, 1, , 5, 26, 1, 3, 2, 2.16124550098, 59, Why go shopping?,  Make a purchase., 2, 51.617999999999995, 51.619, 0, 22, 22, 22, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 24, 2, 0, 0.01, 0.01, , 2.31659940105, 51.629999999999995, 51.633999999999986, , 25, 30, 1, , 4, 24.8, 1, 3, 2, 1.35098227955, 19, Why lift weights?,  Build muscles., 2, 51.62699999999998, 51.62699999999998, 0, 23, 23, 23, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 24, 2, 0, 0.01, 0.01, , 2.31659940105, 51.629999999999995, 51.633999999999986, , 25, 30, 1, , 4, 24.8, 1, 3, 2, 1.35098227955, 19, Why lift weights?,  Build muscles., 2, 51.62699999999998, 51.62699999999998, 0, 23, 23, 23, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 25, 1, 0, 0.01, 0.01, , 3.3987465407, 51.639999999999986, 51.643, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 1.16462800573, 26, How to avoid mistakes?,  Obey laws., 6, 51.633999999999986, 51.635999999999996, 0, 24, 24, 24, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 25, 1, 0, 0.01, 0.01, , 3.3987465407, 51.639999999999986, 51.643, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 1.16462800573, 26, How to avoid mistakes?,  Obey laws., 6, 51.633999999999986, 51.635999999999996, 0, 24, 24, 24, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 26, 2, 0.0010000000000047748, 0.01, 0.01, , 1.24682552557, 51.649, 51.64999999999998, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 2.60501425114, 7, How to satisfy a need?,  Make a purchase., 6, 51.64399999999998, 51.64599999999999, 0, 25, 25, 25, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 26, 2, 0.0010000000000047748, 0.01, 0.01, , 1.24682552557, 51.649, 51.64999999999998, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 2.60501425114, 7, How to satisfy a need?,  Make a purchase., 6, 51.64399999999998, 51.64599999999999, 0, 25, 25, 25, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2001, 27, 1, 0, 0.01, 0.01, , 1.09220347722, 51.661, 51.67599999999999, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 1.00172106952, 6, Why get a promotion?,  Achieve success., 3, 51.65199999999999, 51.65199999999999, 0, 26, 26, 26, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2001, 27, 1, 0, 0.01, 0.01, , 1.09220347722, 51.661, 51.67599999999999, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 1.00172106952, 6, Why get a promotion?,  Achieve success., 3, 51.65199999999999, 51.65199999999999, 0, 26, 26, 26, 2001, 3, 2, 0.01, fmri_v320180222005112, 60, Thu Feb 22 2018 08:24:53 GMT-0800 (PST), stroop, 60
