Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrialRanked,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2183,33,L,,,,,2.03090591468,,,,,37,1,,5,90,0,2,1,2.47778290896,31,How to contact a friend?, Make a phone call.,5
2183,34,R,,,,,2.16699755391,,,,,39,1,,5,90,0,2,1,3.7710744658,4,How to teach others?, Give a lecture.,5
2183,35,L,,,,,1.04512423534,,,,,33,1,,5,90,0,2,1,1.23007705844,23,Why kill germs?, Avoid diseases.,2
2183,36,R,,,,,1.71321610242,,,,,40,1,,5,90,0,2,1,1.31855537701,58,Why paint a picture?, Make art.,2
2183,37,R,,,,,1.07421490569,,,,,27,1,,5,90,0,2,1,2.46684121544,32,How to go shopping?, Use credit cards.,4
2183,38,L,,,,,2.5236445571,,,,,24,1,,5,90,0,2,1,1.13699992788,6,How to make a list?, Throw away trash.,4
2183,39,L,,,,,4.34821015171,,,,,23,1,,5,90,0,2,1,1.61392727863,35,How to express a talent?, Entertain others.,6
2183,40,R,,,,,2.29427599014,,,,,28,1,,5,90,0,2,1,1.18765841675,28,How to impress others?, Show intelligence.,6
2183,41,R,,,,,1.75303492194,,,,,20,1,,5,90,0,2,1,2.1797755951,5,Why save money?, Get fit.,3
2183,42,L,,,,,1.23860656435,,,,,35,1,,5,90,0,2,1,2.05448946203,42,Why keep a memory?, Feel nostalgia.,3
2183,43,L,,,,,1.76956037739,,,,,33,1,,5,90,0,2,1,1.27398331213,1,Why turn a doorknob?, Enter a classroom.,1
2183,44,R,,,,,2.42328185903,,,,,39,1,,5,90,0,2,1,1.93508455662,15,Why use a brush?, Paint a picture.,1
2183,45,L,,,,,1.60099199522,,,,,34,1,,5,90,0,2,1,1.764847674,2,How to make a donation?, Mix a cocktail.,5
2183,46,L,,,,,2.12640037328,,,,,27,1,,5,90,0,2,1,4.02656119107,49,How to make a purchase?, Go shopping.,5
2183,47,R,,,,,1.26685428584,,,,,24,1,,5,90,0,2,1,2.72819274778,34,Why go shopping?, Make a purchase.,2
2183,48,R,,,,,1.57789543455,,,,,25,1,,5,90,0,2,1,1.19260246113,25,Why write a poem?, Express an idea.,2
2183,49,R,,,,,1.66359639918,,,,,32,1,,5,90,0,2,1,2.03925190692,57,Why make a purchase?, Satisfy a need.,3
2183,50,R,,,,,1.7322838579,,,,,26,1,,5,90,0,2,1,4.35613306847,17,Why finish a job?, Feel productive.,3
2183,51,R,,,,,1.21972094583,,,,,29,1,,5,90,0,2,1,1.90113535722,24,Why follow recipes?, Prepare meals.,1
2183,52,L,,,,,1.10204829258,,,,,22,1,,5,90,0,2,1,1.29271249411,41,Why use chalk?, Get fit.,1
2183,53,L,,,,,4.49149876319,,,,,36,1,,5,90,0,2,1,1.32603392788,40,Why lift weights?, Build muscles.,2
2183,54,L,,,,,1.5663939889,,,,,31,1,,5,90,0,2,1,1.18836428293,0,Why dress formally?, Get a promotion.,2
2183,55,R,,,,,1.07781291047,,,,,23,1,,5,90,0,2,1,2.30326683673,59,How to save money?, Clip coupons.,5
2183,56,L,,,,,1.32376806643,,,,,21,1,,5,90,0,2,1,1.97193729421,10,How to write an email?, Open a browser.,5
2183,57,R,,,,,1.72054767887,,,,,30,1,,5,90,0,2,1,3.09353658691,55,How to feel sociable?, Hold a party.,6
2183,58,R,,,,,3.1791010586,,,,,40,1,,5,90,0,2,1,1.0451158413,19,How to show intellect?, Share ideas.,6
2183,59,L,,,,,1.38705119021,,,,,28,1,,5,90,0,2,1,1.35962017384,29,How to write a poem?, Grab a pencil.,4
2183,60,L,,,,,3.91725052274,,,,,37,1,,5,90,0,2,1,1.31369958006,48,How to clip coupons?, Cut paper.,4
