Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrialRanked,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2005,39,L,,,,,1.53605351175,,,,25,30,1,,4,,1,2,2,1.95853247796,14,Why give to charity?, Support a cause.,3
2005,40,L,,,,,1.39104751287,,,,25,30,1,,2,,1,2,2,1.17896132413,30,Why hold a party?, Feel sociable.,3
2005,41,R,,,,,4.18491785979,,,,25,30,1,,1,,1,2,2,2.67354015524,17,How to clip coupons?, Cut paper.,4
2005,42,L,,,,,1.08183658936,,,,25,30,1,,2,,1,2,2,1.77003917211,55,How to write a song?, Play piano.,4
2005,43,L,,,,,1.27097690876,,,,25,30,1,,6,,1,2,2,1.74758446671,18,Why crack eggs?, Make breakfast.,1
2005,44,L,,,,,1.32091172328,,,,25,30,1,,8,,1,2,2,1.3494584806,52,Why sign ones name?, Write a check.,1
2005,45,L,,,,,4.64085404161,,,,25,30,1,,4,,1,2,2,1.21828455714,49,Why use a camera?, Give to charity.,2
2005,46,R,,,,,1.52053584439,,,,25,30,1,,9,,1,2,2,1.86861290637,35,Why open a browser?, Write an email.,2
2005,47,R,,,,,2.75780780691,,,,25,30,1,,3,,1,2,2,2.42514076073,9,How to make art?, Paint a picture.,5
2005,48,R,,,,,1.81898396296,,,,25,30,1,,7,,1,2,2,4.1795232104,31,How to save money?, Clip coupons.,5
2005,49,R,,,,,1.02597765152,,,,25,30,1,,7,,1,2,2,1.41989996162,34,How to feel nostalgia?, Keep a memory.,6
2005,50,R,,,,,2.45390049755,,,,25,30,1,,3,,1,2,2,1.38140423461,24,How to spread knowledge?, Teach others.,6
2005,51,L,,,,,2.74414977275,,,,25,30,1,,9,,1,2,2,1.6041327449,36,How to kill germs?, Wash ones hands.,4
2005,52,R,,,,,1.98861212425,,,,25,30,1,,4,,1,2,2,2.83521996235,3,How to make a phone call?, Dial numbers.,4
2005,53,L,,,,,1.60216155998,,,,25,30,1,,6,,1,2,2,3.68958572683,23,Why raise a hand?, Participate in class.,1
2005,54,L,,,,,2.29153522464,,,,25,30,1,,5,,1,2,2,1.05745987896,4,Why open a magazine?, Read articles.,1
2005,55,R,,,,,1.81474684906,,,,25,30,1,,1,,1,2,2,1.84485377816,27,How to show appreciation?, Give applause.,5
2005,56,R,,,,,2.09469475368,,,,25,30,1,,2,,1,2,2,1.27564330672,29,How to write an email?, Open a browser.,5
2005,57,L,,,,,1.1579996532,,,,25,30,1,,1,,1,2,2,1.23330811354,15,Why consume medicine?, Reduce pain.,2
2005,58,R,,,,,1.1696344594,,,,25,30,1,,7,,1,2,2,1.43527452962,44,Why write a song?, Seek advice.,2
2005,59,L,,,,,1.08728599009,,,,25,30,1,,9,,1,2,2,5.26026968813,8,Why contact a friend?, Feel connected.,3
2005,60,L,,,,,3.13173895077,,,,25,30,1,,8,,1,2,2,1.83079117374,53,Why reduce pain?, Feel well.,3
