resp_fMRI.keys, resp_fMRI.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrialRanked, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, k_val, designDir, total_time_limit, date, expName, frameRate, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrialRanked, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, k_val, designDir, total_time_limit, date, expName, frameRate
, , , , , , , , , , 0, -1, -1, 0, 2005, 21, 1, 0, 0.01, 0.01, , 1.01518209205, 33.097999999999985, 33.099999999999994, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 4.09119098745, 28, How to avoid diseases?,  Kill germs., 5, 33.09699999999998, 33.09699999999998, 0, 20, 20, 20, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 21, 1, 0, 0.01, 0.01, , 1.01518209205, 33.097999999999985, 33.099999999999994, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 4.09119098745, 28, How to avoid diseases?,  Kill germs., 5, 33.09699999999998, 33.09699999999998, 0, 20, 20, 20, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 22, 2, 0, 0.01, 0.01, , 1.01444842318, 33.101, 33.102000000000004, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 1.60305163654, 8, How to provide food?,  Prepare meals., 5, 33.099999999999994, 33.101, 0, 21, 21, 21, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 22, 2, 0, 0.01, 0.01, , 1.01444842318, 33.101, 33.102000000000004, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 1.60305163654, 8, How to provide food?,  Prepare meals., 5, 33.099999999999994, 33.101, 0, 21, 21, 21, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 23, 1, 0, 0.01, 0.01, , 1.82726640985, 33.10899999999998, 33.11499999999998, , 25, 30, 1, , 6, 27.200000000000003, 1, 3, 2, 1.02897832425, 49, Why satisfy hunger?,  Show an ability., 3, 33.107, 33.108000000000004, 0, 22, 22, 22, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 23, 1, 0, 0.01, 0.01, , 1.82726640985, 33.10899999999998, 33.11499999999998, , 25, 30, 1, , 6, 27.200000000000003, 1, 3, 2, 1.02897832425, 49, Why satisfy hunger?,  Show an ability., 3, 33.107, 33.108000000000004, 0, 22, 22, 22, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 24, 1, 0, 0.01, 0.01, , 3.97219374652, 33.119, 33.12099999999998, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 1.54184240605, 23, Why reduce pain?,  Feel well., 3, 33.115999999999985, 33.115999999999985, 0, 23, 23, 23, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 24, 1, 0, 0.01, 0.01, , 3.97219374652, 33.119, 33.12099999999998, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 1.54184240605, 23, Why reduce pain?,  Feel well., 3, 33.115999999999985, 33.115999999999985, 0, 23, 23, 23, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 25, 2, 0, 0.01, 0.01, , 1.82278976224, 33.12299999999999, 33.125, , 25, 30, 1, , 5, 26, 1, 3, 2, 4.34849434749, 25, How to entertain others?,  Write a song., 5, 33.121999999999986, 33.121999999999986, 0, 24, 24, 24, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 25, 2, 0, 0.01, 0.01, , 1.82278976224, 33.12299999999999, 33.125, , 25, 30, 1, , 5, 26, 1, 3, 2, 4.34849434749, 25, How to entertain others?,  Write a song., 5, 33.121999999999986, 33.121999999999986, 0, 24, 24, 24, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 26, 1, 0, 0.01, 0.01, , 1.15986171092, 33.127999999999986, 33.12899999999999, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 1.43265985228, 44, How to entertain oneself?,  Watch television., 5, 33.126000000000005, 33.12699999999998, 0, 25, 25, 25, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 26, 1, 0, 0.01, 0.01, , 1.15986171092, 33.127999999999986, 33.12899999999999, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 1.43265985228, 44, How to entertain oneself?,  Watch television., 5, 33.126000000000005, 33.12699999999998, 0, 25, 25, 25, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 27, 1, 0, 0.01, 0.01, , 1.90500367731, 33.13299999999998, 33.138000000000005, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 1.22548861066, 31, Why use a remote?,  Watch television., 1, 33.131, 33.132000000000005, 0, 26, 26, 26, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 27, 1, 0, 0.01, 0.01, , 1.90500367731, 33.13299999999998, 33.138000000000005, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 1.22548861066, 31, Why use a remote?,  Watch television., 1, 33.131, 33.132000000000005, 0, 26, 26, 26, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 28, 1, 0, 0.01, 0.01, , 1.03183591594, 33.150000000000006, 33.15199999999999, , 25, 30, 1, , 7, 28.400000000000023, 1, 3, 2, 1.1294537241, 1, Why stir ingredients?,  Mix a cocktail., 1, 33.139999999999986, 33.147999999999996, 0, 27, 27, 27, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 28, 1, 0, 0.01, 0.01, , 1.03183591594, 33.150000000000006, 33.15199999999999, , 25, 30, 1, , 7, 28.400000000000023, 1, 3, 2, 1.1294537241, 1, Why stir ingredients?,  Mix a cocktail., 1, 33.139999999999986, 33.147999999999996, 0, 27, 27, 27, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 29, 2, 0, 0.01, 0.01, , 2.05372015849, 33.155, 33.156000000000006, , 25, 30, 1, , 4, 24.8, 1, 3, 2, 2.50654760622, 12, Why get a promotion?,  Achieve success., 3, 33.15299999999999, 33.15299999999999, 0, 28, 28, 28, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 29, 2, 0, 0.01, 0.01, , 2.05372015849, 33.155, 33.156000000000006, , 25, 30, 1, , 4, 24.8, 1, 3, 2, 2.50654760622, 12, Why get a promotion?,  Achieve success., 3, 33.15299999999999, 33.15299999999999, 0, 28, 28, 28, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 30, 2, 0, 0.01, 0.01, , 3.57801525651, 33.15899999999999, 33.16, , 25, 30, 1, , 6, 27.200000000000003, 1, 3, 2, 1.32426709945, 54, Why make a purchase?,  Satisfy a need., 3, 33.15799999999999, 33.15899999999999, 0, 29, 29, 29, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 30, 2, 0, 0.01, 0.01, , 3.57801525651, 33.15899999999999, 33.16, , 25, 30, 1, , 6, 27.200000000000003, 1, 3, 2, 1.32426709945, 54, Why make a purchase?,  Satisfy a need., 3, 33.15799999999999, 33.15899999999999, 0, 29, 29, 29, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 31, 2, 0, 0.01, 0.01, , 4.25742773181, 33.162000000000006, 33.16299999999998, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 1.68218445156, 7, How to take a picture?,  Point a camera., 4, 33.161, 33.161, 0, 30, 30, 30, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 31, 2, 0, 0.01, 0.01, , 4.25742773181, 33.162000000000006, 33.16299999999998, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 1.68218445156, 7, How to take a picture?,  Point a camera., 4, 33.161, 33.161, 0, 30, 30, 30, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 32, 2, 0, 0.01, 0.01, , 1.62054187014, 33.167, 33.168000000000006, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 2.01239611833, 57, How to make a phone call?,  Dial numbers., 4, 33.16399999999999, 33.16499999999999, 0, 31, 31, 31, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 32, 2, 0, 0.01, 0.01, , 1.62054187014, 33.167, 33.168000000000006, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 2.01239611833, 57, How to make a phone call?,  Dial numbers., 4, 33.16399999999999, 33.16499999999999, 0, 31, 31, 31, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 33, 1, 0, 0.01, 0.01, , 1.97191062528, 33.172, 33.173, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 1.10834453411, 30, Why participate in class?,  Show intelligence., 2, 33.16899999999998, 33.17099999999999, 0, 32, 32, 32, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 33, 1, 0, 0.01, 0.01, , 1.97191062528, 33.172, 33.173, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 1.10834453411, 30, Why participate in class?,  Show intelligence., 2, 33.16899999999998, 33.17099999999999, 0, 32, 32, 32, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 34, 2, 0, 0.01, 0.01, , 1.15764004011, 33.178, 33.179, , 25, 30, 1, , 4, 24.8, 1, 3, 2, 2.90201353972, 13, Why make breakfast?,  Satisfy hunger., 2, 33.17699999999999, 33.17699999999999, 0, 33, 33, 33, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 34, 2, 0, 0.01, 0.01, , 1.15764004011, 33.178, 33.179, , 25, 30, 1, , 4, 24.8, 1, 3, 2, 2.90201353972, 13, Why make breakfast?,  Satisfy hunger., 2, 33.17699999999999, 33.17699999999999, 0, 33, 33, 33, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 35, 1, 0, 0.01, 0.01, , 1.80576815741, 33.18299999999999, 33.185, , 25, 30, 1, , 6, 27.200000000000003, 1, 3, 2, 2.85110328261, 24, How to impress others?,  Show intelligence., 6, 33.18099999999998, 33.18199999999999, 0, 34, 34, 34, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 35, 1, 0, 0.01, 0.01, , 1.80576815741, 33.18299999999999, 33.185, , 25, 30, 1, , 6, 27.200000000000003, 1, 3, 2, 2.85110328261, 24, How to impress others?,  Show intelligence., 6, 33.18099999999998, 33.18199999999999, 0, 34, 34, 34, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 36, 1, 0, 0.01, 0.01, , 1.84480533659, 33.18600000000001, 33.18899999999999, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 1.24314664359, 37, How to feel productive?,  Finish a job., 6, 33.185, 33.18600000000001, 0, 35, 35, 35, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 36, 1, 0, 0.01, 0.01, , 1.84480533659, 33.18600000000001, 33.18899999999999, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 1.24314664359, 37, How to feel productive?,  Finish a job., 6, 33.185, 33.18600000000001, 0, 35, 35, 35, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 37, 2, 0, 0.01, 0.01, , 2.51974150242, 33.19200000000001, 33.192999999999984, , 25, 30, 1, , 8, 29.600000000000005, 1, 3, 2, 1.34758919482, 52, How to clip coupons?,  Cut paper., 4, 33.18899999999999, 33.19, 0, 36, 36, 36, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 37, 2, 0, 0.01, 0.01, , 2.51974150242, 33.19200000000001, 33.192999999999984, , 25, 30, 1, , 8, 29.600000000000005, 1, 3, 2, 1.34758919482, 52, How to clip coupons?,  Cut paper., 4, 33.18899999999999, 33.19, 0, 36, 36, 36, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 38, 1, 0, 0.01, 0.01, , 1.79041124761, 33.19800000000001, 33.20099999999999, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 3.93730841466, 5, How to consume caffeine?,  Press buttons., 4, 33.19399999999999, 33.19399999999999, 0, 37, 37, 37, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 38, 1, 0, 0.01, 0.01, , 1.79041124761, 33.19800000000001, 33.20099999999999, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 3.93730841466, 5, How to consume caffeine?,  Press buttons., 4, 33.19399999999999, 33.19399999999999, 0, 37, 37, 37, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 39, 2, 0, 0.01, 0.01, , 1.45733652384, 33.208, 33.21000000000001, , 25, 30, 1, , 5, 26, 1, 3, 2, 3.19835718273, 38, How to spread knowledge?,  Teach others., 6, 33.20099999999999, 33.204999999999984, 0, 38, 38, 38, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 39, 2, 0, 0.01, 0.01, , 1.45733652384, 33.208, 33.21000000000001, , 25, 30, 1, , 5, 26, 1, 3, 2, 3.19835718273, 38, How to spread knowledge?,  Teach others., 6, 33.20099999999999, 33.204999999999984, 0, 38, 38, 38, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 40, 2, 0, 0.01, 0.01, , 1.83664852243, 33.212999999999994, 33.212999999999994, , 25, 30, 1, , 7, 28.400000000000023, 1, 3, 2, 1.23090234804, 20, How to feel nostalgia?,  Keep a memory., 6, 33.21199999999999, 33.21199999999999, 0, 39, 39, 39, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 40, 2, 0, 0.01, 0.01, , 1.83664852243, 33.212999999999994, 33.212999999999994, , 25, 30, 1, , 7, 28.400000000000023, 1, 3, 2, 1.23090234804, 20, How to feel nostalgia?,  Keep a memory., 6, 33.21199999999999, 33.21199999999999, 0, 39, 39, 39, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 41, 1, 0, 0.01, 0.01, , 1.97558668089, 33.215, 33.216999999999985, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 1.33569551808, 34, Why show appreciation?,  Spread joy., 3, 33.214, 33.214, 0, 40, 40, 40, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 41, 1, 0, 0.01, 0.01, , 1.97558668089, 33.215, 33.216999999999985, , 25, 30, 1, , 1, 21.199999999999996, 1, 3, 2, 1.33569551808, 34, Why show appreciation?,  Spread joy., 3, 33.214, 33.214, 0, 40, 40, 40, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 42, 1, 0, 0.01, 0.01, , 1.29923415589, 33.218999999999994, 33.22399999999999, , 25, 30, 1, , 7, 28.400000000000023, 1, 3, 2, 1.60022559389, 21, Why contact a friend?,  Feel connected., 3, 33.21799999999999, 33.218999999999994, 0, 41, 41, 41, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 42, 1, 0, 0.01, 0.01, , 1.29923415589, 33.218999999999994, 33.22399999999999, , 25, 30, 1, , 7, 28.400000000000023, 1, 3, 2, 1.60022559389, 21, Why contact a friend?,  Feel connected., 3, 33.21799999999999, 33.218999999999994, 0, 41, 41, 41, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 43, 1, 0, 0.01, 0.01, , 1.13149381064, 33.227000000000004, 33.22799999999998, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 1.28344295863, 9, Why enter a classroom?,  Attend a school., 2, 33.22399999999999, 33.224999999999994, 0, 42, 42, 42, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 43, 1, 0, 0.01, 0.01, , 1.13149381064, 33.227000000000004, 33.22799999999998, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 1.28344295863, 9, Why enter a classroom?,  Attend a school., 2, 33.22399999999999, 33.224999999999994, 0, 42, 42, 42, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 44, 1, 0, 0.01, 0.01, , 3.50459936188, 33.22999999999999, 33.22999999999999, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 1.83656462815, 39, Why use a camera?,  Give to charity., 2, 33.228999999999985, 33.228999999999985, 0, 43, 43, 43, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 44, 1, 0, 0.01, 0.01, , 3.50459936188, 33.22999999999999, 33.22999999999999, , 25, 30, 1, , 3, 23.599999999999998, 1, 3, 2, 1.83656462815, 39, Why use a camera?,  Give to charity., 2, 33.228999999999985, 33.228999999999985, 0, 43, 43, 43, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 45, 2, 0, 0.01, 0.01, , 1.4837387765, 33.233000000000004, 33.234999999999985, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 2.50780529821, 51, How to make a donation?,  Mix a cocktail., 5, 33.230999999999995, 33.232, 0, 44, 44, 44, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 45, 2, 0, 0.01, 0.01, , 1.4837387765, 33.233000000000004, 33.234999999999985, , 25, 30, 1, , 2, 22.40000000000002, 1, 3, 2, 2.50780529821, 51, How to make a donation?,  Mix a cocktail., 5, 33.230999999999995, 33.232, 0, 44, 44, 44, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 46, 2, 0, 0.01, 0.01, , 3.44887541179, 33.236999999999995, 33.23999999999998, , 25, 30, 1, , 8, 29.600000000000005, 1, 3, 2, 3.13811292359, 40, How to give to charity?,  Use a camera., 5, 33.23599999999999, 33.236999999999995, 0, 45, 45, 45, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 46, 2, 0, 0.01, 0.01, , 3.44887541179, 33.236999999999995, 33.23999999999998, , 25, 30, 1, , 8, 29.600000000000005, 1, 3, 2, 3.13811292359, 40, How to give to charity?,  Use a camera., 5, 33.23599999999999, 33.236999999999995, 0, 45, 45, 45, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 47, 2, 0, 0.01, 0.01, , 1.19546874656, 33.24199999999999, 33.244, , 25, 30, 1, , 5, 26, 1, 3, 2, 2.71451808832, 4, Why wash ones hands?,  Kill germs., 1, 33.240999999999985, 33.24199999999999, 0, 46, 46, 46, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 47, 2, 0, 0.01, 0.01, , 1.19546874656, 33.24199999999999, 33.244, , 25, 30, 1, , 5, 26, 1, 3, 2, 2.71451808832, 4, Why wash ones hands?,  Kill germs., 1, 33.240999999999985, 33.24199999999999, 0, 46, 46, 46, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 48, 1, 0, 0.01, 0.01, , 1.96332820146, 33.246999999999986, 33.248999999999995, , 25, 30, 1, , 4, 24.8, 1, 3, 2, 1.07335493823, 35, Why crack eggs?,  Make breakfast., 1, 33.245000000000005, 33.24599999999998, 0, 47, 47, 47, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 48, 1, 0, 0.01, 0.01, , 1.96332820146, 33.246999999999986, 33.248999999999995, , 25, 30, 1, , 4, 24.8, 1, 3, 2, 1.07335493823, 35, Why crack eggs?,  Make breakfast., 1, 33.245000000000005, 33.24599999999998, 0, 47, 47, 47, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2005, 49, 1, 0, 0.01, 0.01, , 1.8725758906, 33.25199999999998, 33.252999999999986, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 1.46408472919, 55, Why provide food?,  Help a person., 3, 33.25, 33.251000000000005, 0, 48, 48, 48, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60, , , , , 0, -1, -1, 0, 2005, 49, 1, 0, 0.01, 0.01, , 1.8725758906, 33.25199999999998, 33.252999999999986, , 25, 30, 1, , 9, 30.800000000000004, 1, 3, 2, 1.46408472919, 55, Why provide food?,  Help a person., 3, 33.25, 33.251000000000005, 0, 48, 48, 48, 2005, 3, 2, 0.01, fmri_v220180219183556, 40, Mon Feb 19 2018 21:20:45 GMT-0800 (PST), stroop, 60
