resp_fMRI.keys, resp_fMRI.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrialRanked, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, k_val, designDir, total_time_limit, date, expName, frameRate
, , , , , , , , , , 0, -1, -1, 0, 2000, 21, 2, 0, 0.01, 0.01, , 1.86478467062, 23.922999999999973, 23.924999999999983, , 25, 30, 1, , 3, 23.599999999999998, 1, 1, 1, 1.80727434749, 6, How to write a song?,  Play piano., 4, 23.922999999999973, 23.922999999999973, 0, 20, 20, 20, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 22, 2, 0.0010000000000047748, 0.01, 0.01, , 1.97231945934, 23.925999999999988, 23.926999999999992, , 25, 30, 1, , 4, 24.8, 1, 1, 1, 1.03676776773, 48, How to give applause?,  Clap hands., 4, 23.924999999999983, 23.924999999999983, 0, 21, 21, 21, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 23, 1, 0, 0.01, 0.01, , 3.46999674659, 23.927999999999997, 23.927999999999997, , 25, 30, 1, , 8, 29.600000000000005, 1, 1, 1, 1.78406375254, 30, Why give a lecture?,  Teach others., 2, 23.926999999999992, 23.926999999999992, 0, 22, 22, 22, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 24, 1, 0, 0.01, 0.01, , 2.34785828636, 23.930999999999983, 23.931999999999988, , 25, 30, 1, , 9, 30.800000000000004, 1, 1, 1, 1.27001723341, 43, Why paint a picture?,  Make art., 2, 23.928999999999974, 23.928999999999974, 0, 23, 23, 23, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 25, 1, 0, 0.01, 0.01, , 1.78957733761, 23.933999999999997, 23.934999999999974, , 25, 30, 1, , 8, 29.600000000000005, 1, 1, 1, 1.85034656761, 13, How to make art?,  Paint a picture., 5, 23.931999999999988, 23.931999999999988, 0, 24, 24, 24, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 26, 1, 0, 0.01, 0.01, , 1.25479366907, 23.93599999999998, 23.93599999999998, , 25, 30, 1, , 2, 22.40000000000002, 1, 1, 1, 2.23249500305, 22, How to attend a school?,  Enter a classroom., 5, 23.934999999999974, 23.934999999999974, 0, 25, 25, 25, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 27, 2, 0, 0.01, 0.01, , 2.11115753363, 23.937999999999988, 23.938999999999993, , 25, 30, 1, , 9, 30.800000000000004, 1, 1, 1, 1.3854190398, 8, Why use credit cards?,  Go shopping., 1, 23.937999999999988, 23.937999999999988, 0, 26, 26, 26, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 28, 2, 0, 0.01, 0.01, , 2.95757742392, 23.940999999999974, 23.940999999999974, , 25, 30, 1, , 1, 21.199999999999996, 1, 1, 1, 1.96747530482, 34, Why use a remote?,  Watch television., 1, 23.939999999999998, 23.939999999999998, 0, 27, 27, 27, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 29, 2, 0, 0.01, 0.01, , 2.4401975206, 23.942999999999984, 23.942999999999984, , 25, 30, 1, , 6, 27.200000000000003, 1, 1, 1, 1.07762362835, 40, How to satisfy a need?,  Make a purchase., 6, 23.940999999999974, 23.94199999999998, 0, 28, 28, 28, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 30, 1, 0.0010000000000047748, 0.01, 0.01, , 2.07541150401, 23.945999999999998, 23.946999999999974, , 25, 30, 1, , 4, 24.8, 1, 1, 1, 2.89977372077, 4, How to express a talent?,  Entertain others., 6, 23.942999999999984, 23.94399999999999, 0, 29, 29, 29, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 31, 2, 0, 0.01, 0.01, , 1.65547106168, 23.946999999999974, 23.94799999999998, , 25, 30, 1, , 5, 26, 1, 1, 1, 2.90491499311, 57, How to open a browser?,  Click a mouse., 4, 23.946999999999974, 23.946999999999974, 0, 30, 30, 30, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 32, 1, 0, 0.01, 0.01, , 1.20153456362, 23.94999999999999, 23.950999999999993, , 25, 30, 1, , 3, 23.599999999999998, 1, 1, 1, 2.30738312596, 56, How to make a phone call?,  Dial numbers., 4, 23.948999999999984, 23.94999999999999, 0, 31, 31, 31, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 33, 2, 0, 0.01, 0.01, , 1.07715336233, 23.951999999999998, 23.95399999999998, , 25, 30, 1, , 5, 26, 1, 1, 1, 1.88368428635, 58, Why clip coupons?,  Save money., 2, 23.951999999999998, 23.951999999999998, 0, 32, 32, 32, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 34, 1, 0, 0.01, 0.01, , 1.902036098, 23.954999999999984, 23.958, , 25, 30, 1, , 9, 30.800000000000004, 1, 1, 1, 1.14245816771, 49, Why open a browser?,  Write an email., 2, 23.954999999999984, 23.954999999999984, 0, 33, 33, 33, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 35, 2, 0, 0.01, 0.01, , 3.57480686703, 23.958999999999975, 23.95999999999998, , 25, 30, 1, , 3, 23.599999999999998, 1, 1, 1, 3.10716717018, 31, Why build muscles?,  Show humility., 3, 23.958, 23.958999999999975, 0, 34, 34, 34, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 36, 1, 0, 0.01, 0.01, , 1.74527248203, 23.962999999999994, 23.964999999999975, , 25, 30, 1, , 1, 21.199999999999996, 1, 1, 1, 1.4775185621, 5, Why gain knowledge?,  Improve oneself., 3, 23.960999999999984, 23.96199999999999, 0, 35, 35, 35, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 37, 1, 0, 0.01, 0.01, , 1.68454304779, 23.968999999999994, 23.97, , 25, 30, 1, , 4, 24.8, 1, 1, 1, 4.91978286587, 25, Why provide food?,  Help a person., 3, 23.96799999999999, 23.968999999999994, 0, 36, 36, 36, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 38, 2, 0.0010000000000047748, 0.01, 0.01, , 2.08917815069, 23.97399999999999, 23.97799999999998, , 25, 30, 1, , 8, 29.600000000000005, 1, 1, 1, 1.12802962431, 54, Why show competence?,  Pass the time., 3, 23.97199999999998, 23.972999999999985, 0, 37, 37, 37, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 39, 1, 0, 0.01, 0.01, , 2.8542756704, 23.97999999999999, 23.980999999999995, , 25, 30, 1, , 7, 28.400000000000023, 1, 1, 1, 1.40811786158, 37, How to avoid diseases?,  Kill germs., 5, 23.97799999999998, 23.978999999999985, 0, 38, 38, 38, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 40, 2, 0.0009999999999763531, 0.01, 0.01, , 2.4373137281, 23.982999999999976, 23.98399999999998, , 25, 30, 1, , 6, 27.200000000000003, 1, 1, 1, 1.21018674318, 16, How to provide food?,  Prepare meals., 5, 23.980999999999995, 23.982, 0, 39, 39, 39, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 41, 1, 0, 0.01, 0.01, , 1.03953366771, 23.984999999999985, 23.98599999999999, , 25, 30, 1, , 3, 23.599999999999998, 1, 1, 1, 1.90841479532, 59, Why go shopping?,  Make a purchase., 2, 23.98399999999998, 23.984999999999985, 0, 40, 40, 40, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 42, 2, 0, 0.01, 0.01, , 2.14024394299, 23.988999999999976, 23.98999999999998, , 25, 30, 1, , 8, 29.600000000000005, 1, 1, 1, 1.85273328791, 24, Why write a song?,  Seek advice., 2, 23.986999999999995, 23.988, 0, 41, 41, 41, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 43, 1, 0, 0.01, 0.01, , 1.5155090027, 23.990999999999985, 23.992999999999995, , 25, 30, 1, , 6, 27.200000000000003, 1, 1, 1, 1.38474010867, 33, Why use a brush?,  Paint a picture., 1, 23.990999999999985, 23.990999999999985, 0, 42, 42, 42, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 44, 2, 0, 0.01, 0.01, , 2.53654010349, 24.000999999999976, 24.00199999999998, , 25, 30, 1, , 9, 30.800000000000004, 1, 1, 1, 3.12261389386, 50, Why follow recipes?,  Prepare meals., 1, 24, 24, 0, 43, 43, 43, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 45, 2, 0, 0.01, 0.01, , 2.68819971102, 24.00399999999999, 24.00399999999999, , 25, 30, 1, , 4, 24.8, 1, 1, 1, 1.46861760972, 17, How to feel sociable?,  Hold a party., 6, 24.00199999999998, 24.002999999999986, 0, 44, 44, 44, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 46, 2, 0, 0.01, 0.01, , 1.31291611931, 24.006999999999977, 24.008999999999986, , 25, 30, 1, , 7, 28.400000000000023, 1, 1, 1, 1.99139253335, 29, How to show cleanliness?,  Write an email., 6, 24.004999999999995, 24.006, 0, 45, 45, 45, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 47, 1, 0, 0.01, 0.01, , 2.29387696997, 24.019999999999982, 24.02199999999999, , 25, 30, 1, , 5, 26, 1, 1, 1, 1.80338688034, 38, How to consume medicine?,  Take pills. , 4, 24.016999999999996, 24.018, 0, 46, 46, 46, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 48, 1, 0, 0.01, 0.01, , 1.49038831523, 24.024999999999977, 24.028999999999996, , 25, 30, 1, , 1, 21.199999999999996, 1, 1, 1, 1.02862906434, 39, How to dress formally?,  Wear ties. , 4, 24.022999999999996, 24.023999999999972, 0, 47, 47, 47, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 49, 2, 0, 0.01, 0.01, , 1.71358140518, 24.031999999999982, 24.033999999999992, , 25, 30, 1, , 7, 28.400000000000023, 1, 1, 1, 2.6513409533, 9, Why give to charity?,  Support a cause., 3, 24.029999999999973, 24.029999999999973, 0, 48, 48, 48, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 50, 2, 0, 0.01, 0.01, , 1.86789966369, 24.035999999999973, 24.036999999999978, , 25, 30, 1, , 6, 27.200000000000003, 1, 1, 1, 1.05310775405, 44, Why show appreciation?,  Spread joy., 3, 24.033999999999992, 24.034999999999997, 0, 49, 49, 49, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 51, 2, 0.0010000000000047748, 0.01, 0.01, , 3.9541802598, 24.040999999999997, 24.040999999999997, , 25, 30, 1, , 3, 23.599999999999998, 1, 1, 1, 1.88817616701, 1, How to show appreciation?,  Give applause., 5, 24.038999999999987, 24.039999999999992, 0, 50, 50, 50, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 52, 1, 0, 0.01, 0.01, , 1.60797874523, 24.042999999999978, 24.043999999999983, , 25, 30, 1, , 2, 22.40000000000002, 1, 1, 1, 3.33654899676, 21, How to express doubt?,  Use scissors., 5, 24.041999999999973, 24.041999999999973, 0, 51, 51, 51, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 53, 1, 0, 0.01, 0.01, , 1.64003449034, 24.044999999999987, 24.046999999999997, , 25, 30, 1, , 8, 29.600000000000005, 1, 1, 1, 1.7830036391, 15, How to paint a picture?,  Use a brush., 4, 24.043999999999983, 24.043999999999983, 0, 52, 52, 52, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 54, 1, 0, 0.01, 0.01, , 1.92598480374, 24.048999999999978, 24.051999999999992, , 25, 30, 1, , 9, 30.800000000000004, 1, 1, 1, 1.49163302789, 55, How to drink wine?,  Open a bottle. , 4, 24.046999999999997, 24.047999999999973, 0, 53, 53, 53, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 55, 2, 0, 0.01, 0.01, , 1.18460529027, 24.052999999999997, 24.055999999999983, , 25, 30, 1, , 5, 26, 1, 1, 1, 1.65077873844, 26, Why clap hands?,  Give applause., 1, 24.051999999999992, 24.052999999999997, 0, 54, 54, 54, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 56, 1, 0, 0.01, 0.01, , 1.46616568875, 24.057999999999993, 24.06099999999998, , 25, 30, 1, , 1, 21.199999999999996, 1, 1, 1, 1.10385460874, 51, Why use chalk?,  Get fit., 1, 24.056999999999988, 24.057999999999993, 0, 55, 55, 55, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
