Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrialRanked,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2082,39,L,,,,,2.61959806106,,,,,39,1,,5,90,0,1,2,1.54445658007,10,Why dress formally?, Get a promotion.,2
2082,40,R,,,,,1.17910362784,,,,,36,1,,5,90,0,1,2,1.77690332983,29,Why write a song?, Seek advice.,2
2082,41,L,,,,,1.6513337698,,,,,20,1,,5,90,0,1,2,2.83599968741,59,How to drink wine?, Open a bottle. ,4
2082,42,R,,,,,3.35166579059,,,,,37,1,,5,90,0,1,2,1.89669999947,32,How to read articles?, Open a magazine.,4
2082,43,R,,,,,1.00864141583,,,,,34,1,,5,90,0,1,2,1.23463458363,19,How to entertain oneself?, Watch television.,5
2082,44,R,,,,,1.32701005816,,,,,40,1,,5,90,0,1,2,1.69424748512,51,How to express doubt?, Use scissors.,5
2082,45,L,,,,,2.15807083132,,,,,38,1,,5,90,0,1,2,2.7395062176,23,Why gain knowledge?, Improve oneself.,3
2082,46,R,,,,,1.77353598095,,,,,24,1,,5,90,0,1,2,3.09525103711,30,Why show intelligence?, Impress others.,3
2082,47,L,,,,,1.90200946082,,,,,36,1,,5,90,0,1,2,1.06506711306,15,Why dial numbers?, Make a phone call.,1
2082,48,L,,,,,3.49215898793,,,,,25,1,,5,90,0,1,2,1.70936391053,28,Why lift a glass?, Drink wine.,1
2082,49,R,,,,,1.47239559331,,,,,39,1,,5,90,0,1,2,2.6878689443,56,How to participate in class?, Raise a hand.,4
2082,50,R,,,,,1.02339697042,,,,,32,1,,5,90,0,1,2,2.98696379604,11,How to make a list?, Throw away trash.,4
2082,51,L,,,,,2.64450764539,,,,,31,1,,5,90,0,1,2,1.26055158729,14,Why show appreciation?, Spread joy.,3
2082,52,R,,,,,3.27147028673,,,,,28,1,,5,90,0,1,2,1.50565797099,31,Why satisfy hunger?, Show an ability.,3
2082,53,L,,,,,1.80560604384,,,,,26,1,,5,90,0,1,2,1.49150764101,40,Why use credit cards?, Go shopping.,1
2082,54,L,,,,,1.3917030595,,,,,27,1,,5,90,0,1,2,1.78988409648,50,Why stir ingredients?, Mix a cocktail.,1
2082,55,R,,,,,1.61287659449,,,,,29,1,,5,90,0,1,2,1.15903431602,9,How to feel connected?, Contact a friend.,6
2082,56,L,,,,,1.55531357845,,,,,33,1,,5,90,0,1,2,1.42379561772,45,How to support a cause?, Give to charity.,6
2082,57,L,,,,,2.42969974204,,,,,22,1,,5,90,0,1,2,2.81392282028,25,How to make a donation?, Mix a cocktail.,5
2082,58,R,,,,,2.41058000281,,,,,35,1,,5,90,0,1,2,3.38107693328,6,How to satisfy hunger?, Make breakfast.,5
2082,59,R,,,,,1.04596483616,,,,,30,1,,5,90,0,1,2,2.51293064403,58,Why go shopping?, Make a purchase.,2
2082,60,L,,,,,2.64457710137,,,,,23,1,,5,90,0,1,2,1.83155816167,4,Why take a picture?, Keep a memory.,2
